text,entities
VALOR PISS: R$ 26.57 | ALIQUOTA IR: 10.34% | ALIQ IOF: 5.57% | VALOR IR: R$ 498.49 | DATA EMBARQUE: 2025-05-05 | VALOR DA CIDE: R$ 0.08 | VALOR IOF: R$ 22.22 | DI 369710511 | VALOR DO COFINS: R$ 16.37,"[(63, 82, 'VALOR_IR'), (138, 157, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (175, 200, 'VALOR_COFINS'), (113, 135, 'VALOR_CIDE'), (23, 42, 'ALIQUOTA_IR'), (45, 60, 'ALIQUOTA_IOF')]"
DI 816177396 | VALOR DA CIDE: R$ 4.53 | ALIQ IOF: 2.82% | BASE IR: R$ 691.97 | VALOR DO COFINS: R$ 5.67 | VALOR IOF: R$ 12.0 | NAVIO: MARIANA TRADER | VALOR PISS: R$ 13.99 | ALIQUOTA IR: 24.09% | DUE 9812360090,"[(106, 124, 'VALOR_IOF'), (151, 171, 'VALOR_PIS'), (79, 103, 'VALOR_COFINS'), (15, 37, 'VALOR_CIDE'), (174, 193, 'ALIQUOTA_IR'), (40, 55, 'ALIQUOTA_IOF'), (58, 76, 'BASE_CALCULO_IR')]"
DI 489128422 | VALOR IR: R$ 281.53 | ALIQ IOF: 4.88% | NAVIO: ISADORA TRADER | valor iof: R$ 3.82 | BASE IR: R$ 1605.4 | VALOR PISS: R$ 26.61 | VALOR DO COFINS: R$ 22.56,"[(15, 34, 'VALOR_IR'), (79, 97, 'VALOR_IOF'), (121, 141, 'VALOR_PIS'), (144, 169, 'VALOR_COFINS'), (37, 52, 'ALIQUOTA_IOF'), (100, 118, 'BASE_CALCULO_IR')]"
DUE 6315079420 | VALOR DO COFINS: R$ 31.24 | VALOR DA CIDE: R$ 2.36 | base ir: R$ 1978.97 | VALOR IOF: R$ 44.41 | ALIQ IOF: 1.41% | VALOR IR: R$ 300.41 | ALIQUOTA IR: 8.55%,"[(132, 151, 'VALOR_IR'), (92, 111, 'VALOR_IOF'), (17, 42, 'VALOR_COFINS'), (45, 67, 'VALOR_CIDE'), (154, 172, 'ALIQUOTA_IR'), (114, 129, 'ALIQUOTA_IOF'), (70, 89, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 428.83 | VALOR PISS: R$ 10.38 | DUE 7838585384 | ALIQ IOF: 1.31% | DATA EMBARQUE: 2025-04-04 | VALOR DA CIDE: R$ 3.32 | ALIQUOTA IR: 18.68% | NAVIO: ESTHER TRADER | VALOR IOF: R$ 15.98,"[(0, 19, 'VALOR_IR'), (178, 197, 'VALOR_IOF'), (22, 42, 'VALOR_PIS'), (108, 130, 'VALOR_CIDE'), (133, 152, 'ALIQUOTA_IR'), (62, 77, 'ALIQUOTA_IOF')]"
ALIQUOTA IR: 21.63% | BASE IR: R$ 1309.24 | DI 310474416 | VALOR IR: R$ 97.4 | VALOR DA CIDE: R$ 2.99 | NAVIO: MANUELA TRADER | VALOR DO COFINS: R$ 32.01 | VALOR IOF: R$ 44.49 | ALIQ IOF: 1.29% | DATA EMBARQUE: 2025-05-22 | VALOR PISS: R$ 17.2,"[(59, 76, 'VALOR_IR'), (156, 175, 'VALOR_IOF'), (224, 243, 'VALOR_PIS'), (128, 153, 'VALOR_COFINS'), (79, 101, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (178, 193, 'ALIQUOTA_IOF'), (22, 41, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 5.64 | VALOR IOF: R$ 18.95 | VALOR IR: R$ 61.17 | ALIQUOTA IR: 13.83% | BASE IR: R$ 1001.51 | ALIQ IOF: 3.75% | DI 679927110 | VALOR PISS: R$ 0.77 | DUE 6119642038,"[(47, 65, 'VALOR_IR'), (25, 44, 'VALOR_IOF'), (145, 164, 'VALOR_PIS'), (0, 22, 'VALOR_CIDE'), (68, 87, 'ALIQUOTA_IR'), (112, 127, 'ALIQUOTA_IOF'), (90, 109, 'BASE_CALCULO_IR')]"
DUE 2143478069 | VALOR DA CIDE: R$ 8.03 | base ir: R$ 1906.89 | NAVIO: EMILLY TRADER | VALOR PISS: R$ 20.88 | VALOR IR: R$ 18.85 | ALIQ IOF: 3.9% | VALOR DO COFINS: R$ 34.96 | DATA EMBARQUE: 2025-04-22 | ALIQUOTA IR: 14.56% | VALOR IOF: R$ 9.22 | DI 689112775,"[(110, 128, 'VALOR_IR'), (226, 244, 'VALOR_IOF'), (87, 107, 'VALOR_PIS'), (148, 173, 'VALOR_COFINS'), (17, 39, 'VALOR_CIDE'), (204, 223, 'ALIQUOTA_IR'), (131, 145, 'ALIQUOTA_IOF'), (42, 61, 'BASE_CALCULO_IR')]"
DI 724970201 | ALIQ IOF: 0.3% | DUE 5235315709 | NAVIO: VITOR TRADER | VALOR DA CIDE: R$ 2.02 | VALOR IR: R$ 56.49 | VALOR PISS: R$ 1.28 | BASE IR: R$ 1760.85 | ALIQUOTA IR: 12.84% | VALOR IOF: R$ 22.21,"[(96, 114, 'VALOR_IR'), (183, 202, 'VALOR_IOF'), (117, 136, 'VALOR_PIS'), (71, 93, 'VALOR_CIDE'), (161, 180, 'ALIQUOTA_IR'), (15, 29, 'ALIQUOTA_IOF'), (139, 158, 'BASE_CALCULO_IR')]"
DI 970698067 | VALOR IOF: R$ 30.38 | base ir: R$ 1489.21 | VALOR DA CIDE: R$ 8.86 | DATA EMBARQUE: 2025-06-01 | VALOR DO COFINS: R$ 17.19 | VALOR IR: R$ 170.21 | DUE 6781830509 | NAVIO: ERICK TRADER | aliquota ir: 18.14%,"[(140, 159, 'VALOR_IR'), (15, 34, 'VALOR_IOF'), (112, 137, 'VALOR_COFINS'), (59, 81, 'VALOR_CIDE'), (201, 220, 'ALIQUOTA_IR'), (37, 56, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 7.67 | VALOR IOF: R$ 10.57 | DI 596284502 | VALOR IR: R$ 146.59 | BASE IR: R$ 502.09 | VALOR DO COFINS: R$ 7.92 | ALIQ IOF: 4.19% | DATA EMBARQUE: 2025-05-26 | NAVIO: MARIA LUIZA TRADER | DUE 6637055028 | ALIQUOTA IR: 10.0%,"[(62, 81, 'VALOR_IR'), (25, 44, 'VALOR_IOF'), (105, 129, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (223, 241, 'ALIQUOTA_IR'), (132, 147, 'ALIQUOTA_IOF'), (84, 102, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 24.7 | VALOR DO COFINS: R$ 13.74 | DATA EMBARQUE: 2025-05-25 | NAVIO: ISABEL TRADER | DI 150223355 | VALOR IR: R$ 389.42 | VALOR DA CIDE: R$ 2.87 | ALIQ IOF: 3.57% | DUE 8358037115,"[(116, 135, 'VALOR_IR'), (0, 19, 'VALOR_PIS'), (22, 47, 'VALOR_COFINS'), (138, 160, 'VALOR_CIDE'), (163, 178, 'ALIQUOTA_IOF')]"
ALIQUOTA IR: 11.69% | ALIQ IOF: 5.31% | VALOR DA CIDE: R$ 1.34 | VALOR PISS: R$ 25.68 | VALOR IOF: R$ 30.94 | DUE 5474670077 | VALOR IR: R$ 423.96,"[(127, 146, 'VALOR_IR'), (88, 107, 'VALOR_IOF'), (65, 85, 'VALOR_PIS'), (40, 62, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (22, 37, 'ALIQUOTA_IOF')]"
ALIQ IOF: 4.28% | BASE IR: R$ 493.36 | VALOR IOF: R$ 9.96 | VALOR PISS: R$ 22.03 | VALOR IR: R$ 16.1 | VALOR DO COFINS: R$ 14.0 | ALIQUOTA IR: 14.94% | DATA EMBARQUE: 2025-05-23 | DI 752817734 | NAVIO: JOÃO VITOR TRADER | DUE 4819666319 | VALOR DA CIDE: R$ 2.08,"[(83, 100, 'VALOR_IR'), (39, 57, 'VALOR_IOF'), (60, 80, 'VALOR_PIS'), (103, 127, 'VALOR_COFINS'), (239, 261, 'VALOR_CIDE'), (130, 149, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (18, 36, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 39.58 | ALIQUOTA IR: 18.54% | DATA EMBARQUE: 2025-05-23 | NAVIO: AMANDA TRADER | ALIQ IOF: 1.4% | base ir: R$ 1947.1 | VALOR DO COFINS: R$ 18.3 | VALOR DA CIDE: R$ 8.94 | DI 284821545,"[(0, 19, 'VALOR_IOF'), (133, 157, 'VALOR_COFINS'), (160, 182, 'VALOR_CIDE'), (22, 41, 'ALIQUOTA_IR'), (95, 109, 'ALIQUOTA_IOF'), (112, 130, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 20.04 | ALIQ IOF: 3.36% | BASE IR: R$ 1013.23 | ALIQUOTA IR: 22.49% | VALOR IR: R$ 18.88 | VALOR DO COFINS: R$ 31.82 | DUE 1223163148 | VALOR PISS: R$ 20.11 | DI 870910647,"[(84, 102, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (150, 170, 'VALOR_PIS'), (105, 130, 'VALOR_COFINS'), (62, 81, 'ALIQUOTA_IR'), (22, 37, 'ALIQUOTA_IOF'), (40, 59, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 11.08 | VALOR IR: R$ 370.15 | DI 734424438 | VALOR DO COFINS: R$ 9.05 | DUE 6594667287 | BASE IR: R$ 256.95 | NAVIO: LARA TRADER | VALOR PISS: R$ 19.27 | ALIQ IOF: 4.54% | VALOR DA CIDE: R$ 3.01 | DATA EMBARQUE: 2025-05-27 | ALIQUOTA IR: 11.75%,"[(22, 41, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (145, 165, 'VALOR_PIS'), (59, 83, 'VALOR_COFINS'), (186, 208, 'VALOR_CIDE'), (239, 258, 'ALIQUOTA_IR'), (168, 183, 'ALIQUOTA_IOF'), (103, 121, 'BASE_CALCULO_IR')]"
NAVIO: MARIA ALICE TRADER | ALIQ IOF: 3.44% | VALOR IR: R$ 145.34 | VALOR PISS: R$ 23.38 | ALIQUOTA IR: 23.1% | VALOR DA CIDE: R$ 1.73 | DI 688928011 | VALOR IOF: R$ 14.08,"[(46, 65, 'VALOR_IR'), (152, 171, 'VALOR_IOF'), (68, 88, 'VALOR_PIS'), (112, 134, 'VALOR_CIDE'), (91, 109, 'ALIQUOTA_IR'), (28, 43, 'ALIQUOTA_IOF')]"
VALOR IR: R$ 301.87 | ALIQ IOF: 1.08% | VALOR DA CIDE: R$ 0.41 | DI 349312769 | VALOR IOF: R$ 0.53 | NAVIO: VALENTINA TRADER | VALOR PISS: R$ 17.98,"[(0, 19, 'VALOR_IR'), (80, 98, 'VALOR_IOF'), (127, 147, 'VALOR_PIS'), (40, 62, 'VALOR_CIDE'), (22, 37, 'ALIQUOTA_IOF')]"
ALIQ IOF: 5.91% | VALOR IR: R$ 211.99 | DI 503803107 | DUE 6102615995 | DATA EMBARQUE: 2025-04-22 | VALOR DO COFINS: R$ 29.57 | ALIQUOTA IR: 18.52% | VALOR IOF: R$ 25.01,"[(18, 37, 'VALOR_IR'), (150, 169, 'VALOR_IOF'), (100, 125, 'VALOR_COFINS'), (128, 147, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
DUE 8873730556 | VALOR IOF: R$ 44.63 | VALOR DA CIDE: R$ 8.8 | aliquota ir: 13.45% | BASE IR: R$ 519.32 | VALOR IR: R$ 24.74 | ALIQ IOF: 0.79% | VALOR PISS: R$ 1.3 | NAVIO: BRENO TRADER | DI 353409854 | DATA EMBARQUE: 2025-04-17,"[(106, 124, 'VALOR_IR'), (17, 36, 'VALOR_IOF'), (145, 163, 'VALOR_PIS'), (39, 60, 'VALOR_CIDE'), (63, 82, 'ALIQUOTA_IR'), (127, 142, 'ALIQUOTA_IOF'), (85, 103, 'BASE_CALCULO_IR')]"
NAVIO: GABRIELA TRADER | VALOR DO COFINS: R$ 33.26 | VALOR IR: R$ 188.5 | DI 888900177 | ALIQUOTA IR: 16.64% | valor iof: R$ 44.21 | VALOR PISS: R$ 14.8 | VALOR DA CIDE: R$ 8.78 | ALIQ IOF: 4.06% | DUE 7605020773,"[(53, 71, 'VALOR_IR'), (111, 130, 'VALOR_IOF'), (133, 152, 'VALOR_PIS'), (25, 50, 'VALOR_COFINS'), (155, 177, 'VALOR_CIDE'), (89, 108, 'ALIQUOTA_IR'), (180, 195, 'ALIQUOTA_IOF')]"
ALIQ IOF: 0.82% | NAVIO: JÚLIA TRADER | VALOR IR: R$ 288.57 | DATA EMBARQUE: 2025-05-26 | VALOR DO COFINS: R$ 23.03 | VALOR IOF: R$ 5.67 | DI 858800575 | DUE 8577320000 | BASE IR: R$ 767.39 | VALOR PISS: R$ 25.98,"[(40, 59, 'VALOR_IR'), (118, 136, 'VALOR_IOF'), (192, 212, 'VALOR_PIS'), (90, 115, 'VALOR_COFINS'), (0, 15, 'ALIQUOTA_IOF'), (171, 189, 'BASE_CALCULO_IR')]"
DI 282039163 | DUE 9703962731 | NAVIO: JOÃO MIGUEL TRADER | VALOR DO COFINS: R$ 15.22 | VALOR IR: R$ 386.65 | VALOR PISS: R$ 21.89 | VALOR DA CIDE: R$ 4.87 | BASE IR: R$ 1866.7 | VALOR IOF: R$ 5.14 | ALIQUOTA IR: 22.03% | DATA EMBARQUE: 2025-05-17,"[(88, 107, 'VALOR_IR'), (179, 197, 'VALOR_IOF'), (110, 130, 'VALOR_PIS'), (60, 85, 'VALOR_COFINS'), (133, 155, 'VALOR_CIDE'), (200, 219, 'ALIQUOTA_IR'), (158, 176, 'BASE_CALCULO_IR')]"
base ir: R$ 768.04 | DUE 8126289760 | ALIQUOTA IR: 12.16% | ALIQ IOF: 5.97% | VALOR IR: R$ 447.26 | VALOR IOF: R$ 34.06 | NAVIO: STEPHANY TRADER | DI 455436384 | VALOR DO COFINS: R$ 30.69,"[(78, 97, 'VALOR_IR'), (100, 119, 'VALOR_IOF'), (162, 187, 'VALOR_COFINS'), (38, 57, 'ALIQUOTA_IR'), (60, 75, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
DI 604537533 | NAVIO: VITOR TRADER | VALOR DA CIDE: R$ 0.07 | VALOR IOF: R$ 21.91 | VALOR PISS: R$ 24.85 | aliquota ir: 16.02% | DATA EMBARQUE: 2025-05-14 | VALOR DO COFINS: R$ 21.11 | VALOR IR: R$ 380.99 | ALIQ IOF: 0.8%,"[(185, 204, 'VALOR_IR'), (62, 81, 'VALOR_IOF'), (84, 104, 'VALOR_PIS'), (157, 182, 'VALOR_COFINS'), (37, 59, 'VALOR_CIDE'), (107, 126, 'ALIQUOTA_IR'), (207, 221, 'ALIQUOTA_IOF')]"
NAVIO: JOÃO GUILHERME TRADER | DI 108678436 | ALIQUOTA IR: 9.86% | DUE 6275925250 | ALIQ IOF: 0.26% | DATA EMBARQUE: 2025-05-17 | BASE IR: R$ 181.22 | VALOR DA CIDE: R$ 0.47 | VALOR IOF: R$ 21.7 | VALOR PISS: R$ 7.78 | VALOR IR: R$ 338.13,"[(219, 238, 'VALOR_IR'), (176, 194, 'VALOR_IOF'), (197, 216, 'VALOR_PIS'), (151, 173, 'VALOR_CIDE'), (46, 64, 'ALIQUOTA_IR'), (84, 99, 'ALIQUOTA_IOF'), (130, 148, 'BASE_CALCULO_IR')]"
DI 813238957 | ALIQUOTA IR: 11.94% | VALOR DO COFINS: R$ 27.98 | VALOR PISS: R$ 13.54 | VALOR IR: R$ 135.94 | DUE 2035291711 | VALOR DA CIDE: R$ 8.56 | ALIQ IOF: 0.16% | VALOR IOF: R$ 31.32 | BASE IR: R$ 1686.89 | NAVIO: BRENO TRADER,"[(88, 107, 'VALOR_IR'), (170, 189, 'VALOR_IOF'), (65, 85, 'VALOR_PIS'), (37, 62, 'VALOR_COFINS'), (127, 149, 'VALOR_CIDE'), (15, 34, 'ALIQUOTA_IR'), (152, 167, 'ALIQUOTA_IOF'), (192, 211, 'BASE_CALCULO_IR')]"
valor iof: R$ 40.01 | VALOR PISS: R$ 28.93 | VALOR DO COFINS: R$ 22.86 | ALIQ IOF: 2.25% | ALIQUOTA IR: 22.95% | NAVIO: THALES TRADER | VALOR DA CIDE: R$ 3.52 | DATA EMBARQUE: 2025-05-21 | VALOR IR: R$ 382.01,"[(189, 208, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (22, 42, 'VALOR_PIS'), (45, 70, 'VALOR_COFINS'), (136, 158, 'VALOR_CIDE'), (91, 110, 'ALIQUOTA_IR'), (73, 88, 'ALIQUOTA_IOF')]"
ALIQUOTA IR: 16.58% | VALOR PISS: R$ 2.84 | ALIQ IOF: 0.55% | VALOR DA CIDE: R$ 1.03 | DI 410081249 | NAVIO: BRUNA TRADER | VALOR IOF: R$ 40.93 | VALOR IR: R$ 223.29,"[(146, 165, 'VALOR_IR'), (124, 143, 'VALOR_IOF'), (22, 41, 'VALOR_PIS'), (62, 84, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (44, 59, 'ALIQUOTA_IOF')]"
aliquota ir: 17.83% | VALOR DA CIDE: R$ 2.37 | NAVIO: MARIA SOPHIA TRADER | VALOR IR: R$ 266.27 | DUE 8596321861 | DI 536497521 | ALIQ IOF: 0.76% | VALOR PISS: R$ 14.11 | VALOR IOF: R$ 43.73 | DATA EMBARQUE: 2025-04-22,"[(76, 95, 'VALOR_IR'), (171, 190, 'VALOR_IOF'), (148, 168, 'VALOR_PIS'), (22, 44, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (130, 145, 'ALIQUOTA_IOF')]"
DI 192026809 | VALOR IR: R$ 333.85 | BASE IR: R$ 917.26 | VALOR DO COFINS: R$ 5.26 | ALIQUOTA IR: 8.02% | DATA EMBARQUE: 2025-05-24 | DUE 1021835806 | NAVIO: BRUNA TRADER | VALOR PISS: R$ 12.03 | ALIQ IOF: 1.24% | VALOR IOF: R$ 26.72,"[(15, 34, 'VALOR_IR'), (214, 233, 'VALOR_IOF'), (173, 193, 'VALOR_PIS'), (58, 82, 'VALOR_COFINS'), (85, 103, 'ALIQUOTA_IR'), (196, 211, 'ALIQUOTA_IOF'), (37, 55, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 4.57 | ALIQ IOF: 5.24% | VALOR IR: R$ 53.45 | VALOR DA CIDE: R$ 1.56 | NAVIO: NATHAN TRADER | VALOR PISS: R$ 12.48 | ALIQUOTA IR: 11.56% | DATA EMBARQUE: 2025-05-11 | DUE 5385901436,"[(39, 57, 'VALOR_IR'), (0, 18, 'VALOR_IOF'), (108, 128, 'VALOR_PIS'), (60, 82, 'VALOR_CIDE'), (131, 150, 'ALIQUOTA_IR'), (21, 36, 'ALIQUOTA_IOF')]"
DI 426346681 | DATA EMBARQUE: 2025-05-06 | DUE 8258681294 | VALOR PISS: R$ 6.14 | BASE IR: R$ 530.77,"[(60, 79, 'VALOR_PIS'), (82, 100, 'BASE_CALCULO_IR')]"
BASE IR: R$ 304.63 | NAVIO: BIANCA TRADER | VALOR DO COFINS: R$ 17.05 | VALOR DA CIDE: R$ 0.15 | DATA EMBARQUE: 2025-05-06 | DI 324707740 | ALIQ IOF: 5.8% | VALOR PISS: R$ 13.43 | VALOR IR: R$ 400.03 | ALIQUOTA IR: 20.32%,"[(180, 199, 'VALOR_IR'), (157, 177, 'VALOR_PIS'), (44, 69, 'VALOR_COFINS'), (72, 94, 'VALOR_CIDE'), (202, 221, 'ALIQUOTA_IR'), (140, 154, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
DI 896099234 | DUE 9483194182 | VALOR IR: R$ 448.57 | VALOR IOF: R$ 25.3 | ALIQ IOF: 0.77% | VALOR DA CIDE: R$ 8.98 | VALOR PISS: R$ 8.18 | VALOR DO COFINS: R$ 11.93 | DATA EMBARQUE: 2025-05-23 | ALIQUOTA IR: 13.15% | BASE IR: R$ 1515.49,"[(32, 51, 'VALOR_IR'), (54, 72, 'VALOR_IOF'), (118, 137, 'VALOR_PIS'), (140, 165, 'VALOR_COFINS'), (93, 115, 'VALOR_CIDE'), (196, 215, 'ALIQUOTA_IR'), (75, 90, 'ALIQUOTA_IOF'), (218, 237, 'BASE_CALCULO_IR')]"
ALIQ IOF: 5.29% | ALIQUOTA IR: 12.83% | DATA EMBARQUE: 2025-05-31 | DI 908825696 | VALOR IOF: R$ 48.45 | BASE IR: R$ 1961.65 | VALOR DO COFINS: R$ 5.42 | DUE 4775038829 | NAVIO: LEVI TRADER | VALOR DA CIDE: R$ 1.85,"[(83, 102, 'VALOR_IOF'), (127, 151, 'VALOR_COFINS'), (192, 214, 'VALOR_CIDE'), (18, 37, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (105, 124, 'BASE_CALCULO_IR')]"
DUE 1810127825 | BASE IR: R$ 788.31 | VALOR DA CIDE: R$ 4.19 | ALIQ IOF: 3.05% | DATA EMBARQUE: 2025-04-17 | VALOR IR: R$ 238.14 | NAVIO: SAMUEL TRADER | VALOR PISS: R$ 29.06 | ALIQUOTA IR: 9.0% | VALOR IOF: R$ 49.61,"[(109, 128, 'VALOR_IR'), (197, 216, 'VALOR_IOF'), (154, 174, 'VALOR_PIS'), (38, 60, 'VALOR_CIDE'), (177, 194, 'ALIQUOTA_IR'), (63, 78, 'ALIQUOTA_IOF'), (17, 35, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 21.15 | DI 946904833 | VALOR PISS: R$ 8.25 | ALIQ IOF: 1.6% | VALOR IR: R$ 481.44 | ALIQUOTA IR: 14.84% | VALOR DA CIDE: R$ 4.49 | BASE IR: R$ 222.74 | DUE 3794567093 | VALOR IOF: R$ 13.53,"[(82, 101, 'VALOR_IR'), (189, 208, 'VALOR_IOF'), (43, 62, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (126, 148, 'VALOR_CIDE'), (104, 123, 'ALIQUOTA_IR'), (65, 79, 'ALIQUOTA_IOF'), (151, 169, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 28.85 | valor iof: R$ 1.63 | DATA EMBARQUE: 2025-04-07 | VALOR DO COFINS: R$ 4.36 | BASE IR: R$ 721.94 | ALIQ IOF: 4.18% | VALOR IR: R$ 64.45 | DI 928167102 | DUE 9227051952,"[(138, 156, 'VALOR_IR'), (23, 41, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (72, 96, 'VALOR_COFINS'), (120, 135, 'ALIQUOTA_IOF'), (99, 117, 'BASE_CALCULO_IR')]"
ALIQUOTA IR: 14.81% | DATA EMBARQUE: 2025-05-18 | ALIQ IOF: 0.54% | NAVIO: ISABELLA TRADER | VALOR PISS: R$ 17.33 | VALOR IR: R$ 293.46 | DI 170082185 | VALOR DO COFINS: R$ 27.93,"[(116, 135, 'VALOR_IR'), (93, 113, 'VALOR_PIS'), (153, 178, 'VALOR_COFINS'), (0, 19, 'ALIQUOTA_IR'), (50, 65, 'ALIQUOTA_IOF')]"
VALOR DA CIDE: R$ 9.14 | VALOR DO COFINS: R$ 17.74 | VALOR IR: R$ 302.85 | VALOR PISS: R$ 16.26 | BASE IR: R$ 859.1 | ALIQ IOF: 0.17% | DATA EMBARQUE: 2025-04-17 | VALOR IOF: R$ 40.3,"[(53, 72, 'VALOR_IR'), (164, 182, 'VALOR_IOF'), (75, 95, 'VALOR_PIS'), (25, 50, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (118, 133, 'ALIQUOTA_IOF'), (98, 115, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 161.48 | VALOR DA CIDE: R$ 2.38 | DATA EMBARQUE: 2025-04-07 | VALOR PISS: R$ 16.08 | valor iof: R$ 44.58 | ALIQ IOF: 2.15% | VALOR DO COFINS: R$ 19.24 | DI 634809952,"[(0, 19, 'VALOR_IR'), (98, 117, 'VALOR_IOF'), (75, 95, 'VALOR_PIS'), (138, 163, 'VALOR_COFINS'), (22, 44, 'VALOR_CIDE'), (120, 135, 'ALIQUOTA_IOF')]"
BASE IR: R$ 1136.87 | ALIQ IOF: 1.45% | VALOR PISS: R$ 14.26 | ALIQUOTA IR: 13.12% | NAVIO: GABRIELLY TRADER | VALOR IR: R$ 347.76 | VALOR IOF: R$ 31.81 | VALOR DA CIDE: R$ 8.23 | VALOR DO COFINS: R$ 35.0,"[(111, 130, 'VALOR_IR'), (133, 152, 'VALOR_IOF'), (40, 60, 'VALOR_PIS'), (180, 204, 'VALOR_COFINS'), (155, 177, 'VALOR_CIDE'), (63, 82, 'ALIQUOTA_IR'), (22, 37, 'ALIQUOTA_IOF'), (0, 19, 'BASE_CALCULO_IR')]"
DI 470728486 | ALIQ IOF: 5.77% | VALOR PISS: R$ 27.21 | valor iof: R$ 34.67 | DUE 7450546240 | ALIQUOTA IR: 17.88% | VALOR IR: R$ 317.65 | VALOR DA CIDE: R$ 8.12 | NAVIO: EDUARDA TRADER | DATA EMBARQUE: 2025-04-23,"[(117, 136, 'VALOR_IR'), (56, 75, 'VALOR_IOF'), (33, 53, 'VALOR_PIS'), (139, 161, 'VALOR_CIDE'), (95, 114, 'ALIQUOTA_IR'), (15, 30, 'ALIQUOTA_IOF')]"
ALIQ IOF: 1.85% | NAVIO: ESTHER TRADER | VALOR PISS: R$ 22.25 | VALOR DO COFINS: R$ 27.1 | VALOR IOF: R$ 21.55 | VALOR DA CIDE: R$ 2.49 | ALIQUOTA IR: 11.8% | DI 576365144,"[(91, 110, 'VALOR_IOF'), (41, 61, 'VALOR_PIS'), (64, 88, 'VALOR_COFINS'), (113, 135, 'VALOR_CIDE'), (138, 156, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
VALOR DA CIDE: R$ 7.78 | VALOR PISS: R$ 1.89 | DI 697126337 | NAVIO: PIETRO TRADER | ALIQUOTA IR: 26.85% | DUE 1774370522 | VALOR DO COFINS: R$ 14.92 | ALIQ IOF: 5.27% | VALOR IOF: R$ 17.18,"[(170, 189, 'VALOR_IOF'), (25, 44, 'VALOR_PIS'), (124, 149, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (85, 104, 'ALIQUOTA_IR'), (152, 167, 'ALIQUOTA_IOF')]"
ALIQ IOF: 1.71% | VALOR IOF: R$ 15.97 | DUE 4528023493 | DATA EMBARQUE: 2025-04-07 | BASE IR: R$ 1322.84 | VALOR PISS: R$ 11.24 | VALOR IR: R$ 461.44 | DI 538573565 | ALIQUOTA IR: 24.35%,"[(130, 149, 'VALOR_IR'), (18, 37, 'VALOR_IOF'), (107, 127, 'VALOR_PIS'), (167, 186, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (85, 104, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 17.19 | ALIQUOTA IR: 10.9% | VALOR IR: R$ 97.36 | DUE 8090499808 | VALOR PISS: R$ 28.37 | ALIQ IOF: 2.61% | VALOR IOF: R$ 17.38 | VALOR DA CIDE: R$ 5.27 | DI 222883895 | BASE IR: R$ 690.52 | DATA EMBARQUE: 2025-05-22,"[(49, 67, 'VALOR_IR'), (128, 147, 'VALOR_IOF'), (87, 107, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (150, 172, 'VALOR_CIDE'), (28, 46, 'ALIQUOTA_IR'), (110, 125, 'ALIQUOTA_IOF'), (190, 208, 'BASE_CALCULO_IR')]"
