text,entities
VALOR DA CIDE: R$ 8.83 | DI 162008659 | BASE IR: R$ 399.02 | VALOR PISS: R$ 18.15 | DATA EMBARQUE: 2025-05-05 | ALIQ IOF: 5.73% | VALOR DO COFINS: R$ 26.5 | ALIQUOTA IR: 8.35% | VALOR IOF: R$ 20.17,"[(178, 197, 'VALOR_IOF'), (61, 81, 'VALOR_PIS'), (130, 154, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (157, 175, 'ALIQUOTA_IR'), (112, 127, 'ALIQUOTA_IOF'), (40, 58, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 43.83 | ALIQUOTA IR: 8.17% | base ir: R$ 1661.9 | VALOR IOF: R$ 46.96 | NAVIO: RAUL TRADER | DI 857655414 | ALIQ IOF: 3.01% | DUE 5882198375 | VALOR PISS: R$ 25.34,"[(0, 18, 'VALOR_IR'), (63, 82, 'VALOR_IOF'), (156, 176, 'VALOR_PIS'), (21, 39, 'ALIQUOTA_IR'), (121, 136, 'ALIQUOTA_IOF'), (42, 60, 'BASE_CALCULO_IR')]"
ALIQ IOF: 2.67% | NAVIO: NOAH TRADER | DUE 4501495176 | DI 445659858 | VALOR PISS: R$ 18.54 | VALOR IR: R$ 120.28 | VALOR IOF: R$ 38.42 | BASE IR: R$ 214.36 | VALOR DO COFINS: R$ 3.93,"[(94, 113, 'VALOR_IR'), (116, 135, 'VALOR_IOF'), (71, 91, 'VALOR_PIS'), (159, 183, 'VALOR_COFINS'), (0, 15, 'ALIQUOTA_IOF'), (138, 156, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 13.35 | VALOR DO COFINS: R$ 23.9 | ALIQ IOF: 3.72% | VALOR IOF: R$ 37.01 | NAVIO: MARIA EDUARDA TRADER | VALOR DA CIDE: R$ 6.77 | DUE 6325834141 | VALOR IR: R$ 251.84 | DI 633757216,"[(162, 181, 'VALOR_IR'), (68, 87, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (23, 47, 'VALOR_COFINS'), (120, 142, 'VALOR_CIDE'), (50, 65, 'ALIQUOTA_IOF')]"
ALIQUOTA IR: 21.73% | VALOR DA CIDE: R$ 7.66 | VALOR IOF: R$ 40.38 | VALOR PISS: R$ 1.41 | BASE IR: R$ 735.9 | DUE 2905027769 | VALOR DO COFINS: R$ 7.82 | DI 654362023 | VALOR IR: R$ 70.45 | ALIQ IOF: 3.5% | DATA EMBARQUE: 2025-05-18,"[(170, 188, 'VALOR_IR'), (47, 66, 'VALOR_IOF'), (69, 88, 'VALOR_PIS'), (128, 152, 'VALOR_COFINS'), (22, 44, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (191, 205, 'ALIQUOTA_IOF'), (91, 108, 'BASE_CALCULO_IR')]"
DUE 5856176696 | VALOR PISS: R$ 24.94 | DATA EMBARQUE: 2025-04-14 | VALOR DA CIDE: R$ 5.57 | BASE IR: R$ 1465.47 | ALIQUOTA IR: 14.85% | VALOR IR: R$ 356.53 | DI 189096641 | valor iof: R$ 8.87 | VALOR DO COFINS: R$ 33.71,"[(137, 156, 'VALOR_IR'), (174, 192, 'VALOR_IOF'), (17, 37, 'VALOR_PIS'), (195, 220, 'VALOR_COFINS'), (68, 90, 'VALOR_CIDE'), (115, 134, 'ALIQUOTA_IR'), (93, 112, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-05-06 | VALOR DA CIDE: R$ 9.63 | VALOR IOF: R$ 25.32 | VALOR PISS: R$ 22.36 | DI 928690585 | VALOR IR: R$ 224.9 | NAVIO: ANA BEATRIZ TRADER | VALOR DO COFINS: R$ 17.26 | base ir: R$ 1278.47,"[(113, 131, 'VALOR_IR'), (53, 72, 'VALOR_IOF'), (75, 95, 'VALOR_PIS'), (162, 187, 'VALOR_COFINS'), (28, 50, 'VALOR_CIDE'), (190, 209, 'BASE_CALCULO_IR')]"
DUE 3975873582 | ALIQUOTA IR: 26.77% | VALOR PISS: R$ 5.41 | DATA EMBARQUE: 2025-04-08 | NAVIO: KAIQUE TRADER | VALOR DA CIDE: R$ 9.33 | VALOR IOF: R$ 28.41 | DI 293664517 | VALOR DO COFINS: R$ 28.81 | ALIQ IOF: 5.89%,"[(137, 156, 'VALOR_IOF'), (39, 58, 'VALOR_PIS'), (174, 199, 'VALOR_COFINS'), (112, 134, 'VALOR_CIDE'), (17, 36, 'ALIQUOTA_IR'), (202, 217, 'ALIQUOTA_IOF')]"
ALIQ IOF: 1.48% | NAVIO: MARIA ALICE TRADER | VALOR DA CIDE: R$ 6.79 | DI 506953225 | VALOR PISS: R$ 6.63 | VALOR IOF: R$ 32.47 | VALOR IR: R$ 97.2 | ALIQUOTA IR: 11.91% | DUE 4404506769 | base ir: R$ 721.33,"[(130, 147, 'VALOR_IR'), (108, 127, 'VALOR_IOF'), (86, 105, 'VALOR_PIS'), (46, 68, 'VALOR_CIDE'), (150, 169, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (189, 207, 'BASE_CALCULO_IR')]"
BASE IR: R$ 1915.9 | VALOR IOF: R$ 37.92 | VALOR PISS: R$ 14.57 | NAVIO: PAULO TRADER | DATA EMBARQUE: 2025-05-08 | DUE 9908974132 | VALOR DA CIDE: R$ 9.2 | ALIQ IOF: 4.91% | DI 104390333 | ALIQUOTA IR: 18.04% | VALOR IR: R$ 86.35,"[(212, 230, 'VALOR_IR'), (21, 40, 'VALOR_IOF'), (43, 63, 'VALOR_PIS'), (133, 154, 'VALOR_CIDE'), (190, 209, 'ALIQUOTA_IR'), (157, 172, 'ALIQUOTA_IOF'), (0, 18, 'BASE_CALCULO_IR')]"
DUE 2231001504 | ALIQUOTA IR: 23.64% | BASE IR: R$ 601.43 | VALOR DA CIDE: R$ 2.29 | DATA EMBARQUE: 2025-05-25 | VALOR DO COFINS: R$ 18.5 | VALOR IOF: R$ 20.73 | ALIQ IOF: 4.41%,"[(140, 159, 'VALOR_IOF'), (113, 137, 'VALOR_COFINS'), (60, 82, 'VALOR_CIDE'), (17, 36, 'ALIQUOTA_IR'), (162, 177, 'ALIQUOTA_IOF'), (39, 57, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 32.2 | base ir: R$ 587.58 | DI 179739373 | VALOR DA CIDE: R$ 0.34 | VALOR DO COFINS: R$ 24.23 | ALIQ IOF: 2.13% | NAVIO: CAMILA TRADER | ALIQUOTA IR: 23.65% | VALOR IOF: R$ 39.92 | DUE 1331405301,"[(0, 17, 'VALOR_IR'), (172, 191, 'VALOR_IOF'), (81, 106, 'VALOR_COFINS'), (56, 78, 'VALOR_CIDE'), (150, 169, 'ALIQUOTA_IR'), (109, 124, 'ALIQUOTA_IOF'), (20, 38, 'BASE_CALCULO_IR')]"
ALIQ IOF: 4.35% | DUE 9554707530 | BASE IR: R$ 584.79 | DATA EMBARQUE: 2025-05-14 | VALOR DO COFINS: R$ 3.58 | VALOR IR: R$ 479.0 | valor iof: R$ 34.97 | NAVIO: ANA VITÓRIA TRADER | ALIQUOTA IR: 9.39% | VALOR PISS: R$ 20.58,"[(111, 129, 'VALOR_IR'), (132, 151, 'VALOR_IOF'), (203, 223, 'VALOR_PIS'), (84, 108, 'VALOR_COFINS'), (182, 200, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (35, 53, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 16.25 | BASE IR: R$ 1076.23 | VALOR IR: R$ 260.65 | DI 943978424 | VALOR PISS: R$ 29.35 | ALIQUOTA IR: 20.12% | VALOR IOF: R$ 37.64 | VALOR DA CIDE: R$ 0.21 | NAVIO: LORENA TRADER,"[(50, 69, 'VALOR_IR'), (132, 151, 'VALOR_IOF'), (87, 107, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (154, 176, 'VALOR_CIDE'), (110, 129, 'ALIQUOTA_IR'), (28, 47, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 200.77 | DATA EMBARQUE: 2025-04-26 | VALOR DA CIDE: R$ 8.06 | DUE 5998911457 | NAVIO: CAROLINE TRADER | VALOR PISS: R$ 13.42 | ALIQUOTA IR: 15.44% | VALOR IOF: R$ 18.26 | ALIQ IOF: 1.7% | VALOR DO COFINS: R$ 28.94,"[(0, 19, 'VALOR_IR'), (162, 181, 'VALOR_IOF'), (117, 137, 'VALOR_PIS'), (201, 226, 'VALOR_COFINS'), (50, 72, 'VALOR_CIDE'), (140, 159, 'ALIQUOTA_IR'), (184, 198, 'ALIQUOTA_IOF')]"
VALOR DA CIDE: R$ 4.17 | DUE 8418912941 | ALIQ IOF: 5.4% | ALIQUOTA IR: 15.23% | VALOR DO COFINS: R$ 1.64 | VALOR PISS: R$ 26.81 | DI 848536179 | DATA EMBARQUE: 2025-05-20 | VALOR IOF: R$ 3.46 | BASE IR: R$ 1274.34,"[(174, 192, 'VALOR_IOF'), (108, 128, 'VALOR_PIS'), (81, 105, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (59, 78, 'ALIQUOTA_IR'), (42, 56, 'ALIQUOTA_IOF'), (195, 214, 'BASE_CALCULO_IR')]"
NAVIO: MARIA FERNANDA TRADER | VALOR DA CIDE: R$ 3.92 | VALOR DO COFINS: R$ 34.79 | DUE 6470586051 | ALIQUOTA IR: 19.52% | DI 887196641 | VALOR IOF: R$ 2.98 | VALOR PISS: R$ 12.66 | VALOR IR: R$ 61.8,"[(182, 199, 'VALOR_IR'), (138, 156, 'VALOR_IOF'), (159, 179, 'VALOR_PIS'), (56, 81, 'VALOR_COFINS'), (31, 53, 'VALOR_CIDE'), (101, 120, 'ALIQUOTA_IR')]"
aliquota ir: 26.44% | NAVIO: LUCCA TRADER | DI 313582194 | ALIQ IOF: 0.62% | BASE IR: R$ 1486.52 | VALOR IOF: R$ 0.18 | DATA EMBARQUE: 2025-06-01,"[(99, 117, 'VALOR_IOF'), (0, 19, 'ALIQUOTA_IR'), (59, 74, 'ALIQUOTA_IOF'), (77, 96, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 28.79 | DI 907379236 | VALOR DO COFINS: R$ 24.35 | BASE IR: R$ 933.51 | VALOR DA CIDE: R$ 1.13 | VALOR IOF: R$ 43.1 | VALOR IR: R$ 382.95 | NAVIO: LEONARDO TRADER | DUE 4816089983,"[(133, 152, 'VALOR_IR'), (112, 130, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (38, 63, 'VALOR_COFINS'), (87, 109, 'VALOR_CIDE'), (66, 84, 'BASE_CALCULO_IR')]"
VALOR IR: R$ 221.44 | VALOR DA CIDE: R$ 6.26 | VALOR IOF: R$ 35.41 | BASE IR: R$ 973.1 | NAVIO: LARA TRADER | ALIQ IOF: 0.94% | VALOR DO COFINS: R$ 23.16 | DATA EMBARQUE: 2025-05-09 | DUE 1791067816 | VALOR PISS: R$ 11.87,"[(0, 19, 'VALOR_IR'), (47, 66, 'VALOR_IOF'), (201, 221, 'VALOR_PIS'), (128, 153, 'VALOR_COFINS'), (22, 44, 'VALOR_CIDE'), (110, 125, 'ALIQUOTA_IOF'), (69, 86, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 19.64 | DI 138120542 | VALOR DA CIDE: R$ 3.47 | NAVIO: NATHAN TRADER | ALIQ IOF: 3.19% | BASE IR: R$ 213.02 | valor iof: R$ 21.4,"[(125, 143, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (38, 60, 'VALOR_CIDE'), (86, 101, 'ALIQUOTA_IOF'), (104, 122, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 17.99 | ALIQUOTA IR: 15.0% | DI 532499800 | VALOR IR: R$ 396.33 | VALOR DA CIDE: R$ 4.14 | DUE 3676742827 | ALIQ IOF: 3.63% | NAVIO: JOÃO GUILHERME TRADER | BASE IR: R$ 267.31 | VALOR PISS: R$ 7.49,"[(58, 77, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (192, 211, 'VALOR_PIS'), (80, 102, 'VALOR_CIDE'), (22, 40, 'ALIQUOTA_IR'), (122, 137, 'ALIQUOTA_IOF'), (171, 189, 'BASE_CALCULO_IR')]"
NAVIO: ANA SOPHIA TRADER | VALOR DO COFINS: R$ 19.36 | VALOR IR: R$ 412.0 | BASE IR: R$ 1716.03 | VALOR DA CIDE: R$ 9.01 | DUE 6836969811 | ALIQ IOF: 1.53% | VALOR IOF: R$ 9.85 | ALIQUOTA IR: 25.34%,"[(55, 73, 'VALOR_IR'), (158, 176, 'VALOR_IOF'), (27, 52, 'VALOR_COFINS'), (98, 120, 'VALOR_CIDE'), (179, 198, 'ALIQUOTA_IR'), (140, 155, 'ALIQUOTA_IOF'), (76, 95, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 0.1 | VALOR DO COFINS: R$ 32.53 | DATA EMBARQUE: 2025-04-13 | base ir: R$ 1855.31 | VALOR IOF: R$ 22.91 | aliquota ir: 20.54% | VALOR PISS: R$ 11.47 | ALIQ IOF: 4.16%,"[(102, 121, 'VALOR_IOF'), (146, 166, 'VALOR_PIS'), (24, 49, 'VALOR_COFINS'), (0, 21, 'VALOR_CIDE'), (124, 143, 'ALIQUOTA_IR'), (169, 184, 'ALIQUOTA_IOF'), (80, 99, 'BASE_CALCULO_IR')]"
aliquota ir: 17.83% | VALOR IR: R$ 190.64 | ALIQ IOF: 2.08% | VALOR IOF: R$ 24.75 | NAVIO: DAVI LUCCA TRADER | VALOR DO COFINS: R$ 2.15 | VALOR DA CIDE: R$ 8.57 | DUE 3908422243,"[(22, 41, 'VALOR_IR'), (62, 81, 'VALOR_IOF'), (111, 135, 'VALOR_COFINS'), (138, 160, 'VALOR_CIDE'), (0, 19, 'ALIQUOTA_IR'), (44, 59, 'ALIQUOTA_IOF')]"
ALIQ IOF: 0.17% | VALOR DA CIDE: R$ 6.6 | BASE IR: R$ 1750.93 | DUE 3569331197 | VALOR PISS: R$ 19.79 | DI 213810746 | VALOR IOF: R$ 12.02 | ALIQUOTA IR: 10.48% | NAVIO: GUSTAVO TRADER,"[(119, 138, 'VALOR_IOF'), (81, 101, 'VALOR_PIS'), (18, 39, 'VALOR_CIDE'), (141, 160, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (42, 61, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 9.64 | DUE 2144936046 | VALOR PISS: R$ 13.97 | VALOR DO COFINS: R$ 27.79 | BASE IR: R$ 1745.98 | VALOR IOF: R$ 46.21 | VALOR IR: R$ 312.79 | ALIQUOTA IR: 27.35% | ALIQ IOF: 3.13% | DATA EMBARQUE: 2025-05-12,"[(137, 156, 'VALOR_IR'), (115, 134, 'VALOR_IOF'), (42, 62, 'VALOR_PIS'), (65, 90, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (159, 178, 'ALIQUOTA_IR'), (181, 196, 'ALIQUOTA_IOF'), (93, 112, 'BASE_CALCULO_IR')]"
DUE 7064223429 | DATA EMBARQUE: 2025-04-19 | VALOR IOF: R$ 45.56 | NAVIO: CAUÊ TRADER | ALIQ IOF: 2.27% | ALIQUOTA IR: 16.34% | BASE IR: R$ 1306.61 | VALOR DO COFINS: R$ 9.11 | VALOR DA CIDE: R$ 3.1,"[(45, 64, 'VALOR_IOF'), (150, 174, 'VALOR_COFINS'), (177, 198, 'VALOR_CIDE'), (106, 125, 'ALIQUOTA_IR'), (88, 103, 'ALIQUOTA_IOF'), (128, 147, 'BASE_CALCULO_IR')]"
NAVIO: CAMILA TRADER | DATA EMBARQUE: 2025-05-20 | DI 996211765 | VALOR DA CIDE: R$ 5.47 | ALIQUOTA IR: 16.76% | VALOR PISS: R$ 28.4 | VALOR IR: R$ 118.17 | DUE 6256664673 | base ir: R$ 1125.43 | ALIQ IOF: 2.3%,"[(135, 154, 'VALOR_IR'), (113, 132, 'VALOR_PIS'), (66, 88, 'VALOR_CIDE'), (91, 110, 'ALIQUOTA_IR'), (196, 210, 'ALIQUOTA_IOF'), (174, 193, 'BASE_CALCULO_IR')]"
DATA EMBARQUE: 2025-05-22 | DI 640606787 | VALOR IR: R$ 314.42 | ALIQUOTA IR: 13.13% | VALOR PISS: R$ 17.24 | VALOR DO COFINS: R$ 2.23 | NAVIO: EDUARDO TRADER | base ir: R$ 1802.55 | VALOR IOF: R$ 48.63,"[(43, 62, 'VALOR_IR'), (183, 202, 'VALOR_IOF'), (87, 107, 'VALOR_PIS'), (110, 134, 'VALOR_COFINS'), (65, 84, 'ALIQUOTA_IR'), (161, 180, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 15.8 | ALIQ IOF: 4.78% | DI 986072734 | BASE IR: R$ 1888.12 | VALOR IOF: R$ 3.66 | VALOR IR: R$ 240.25 | VALOR DA CIDE: R$ 2.75 | ALIQUOTA IR: 7.76%,"[(98, 117, 'VALOR_IR'), (77, 95, 'VALOR_IOF'), (0, 19, 'VALOR_PIS'), (120, 142, 'VALOR_CIDE'), (145, 163, 'ALIQUOTA_IR'), (22, 37, 'ALIQUOTA_IOF'), (55, 74, 'BASE_CALCULO_IR')]"
NAVIO: LUIZA TRADER | VALOR IOF: R$ 27.54 | VALOR PISS: R$ 7.49 | BASE IR: R$ 1983.7 | VALOR DO COFINS: R$ 17.62 | VALOR IR: R$ 262.62 | ALIQUOTA IR: 12.61% | DI 738381169 | DATA EMBARQUE: 2025-05-18 | DUE 6704116802 | ALIQ IOF: 3.34%,"[(115, 134, 'VALOR_IR'), (22, 41, 'VALOR_IOF'), (44, 63, 'VALOR_PIS'), (87, 112, 'VALOR_COFINS'), (137, 156, 'ALIQUOTA_IR'), (219, 234, 'ALIQUOTA_IOF'), (66, 84, 'BASE_CALCULO_IR')]"
ALIQ IOF: 2.92% | VALOR DO COFINS: R$ 21.26 | VALOR PISS: R$ 21.54 | VALOR IR: R$ 495.82 | valor iof: R$ 27.73 | DATA EMBARQUE: 2025-04-22 | ALIQUOTA IR: 8.11% | VALOR DA CIDE: R$ 2.54 | DUE 2218647727 | NAVIO: NATHAN TRADER | DI 983540325,"[(69, 88, 'VALOR_IR'), (91, 110, 'VALOR_IOF'), (46, 66, 'VALOR_PIS'), (18, 43, 'VALOR_COFINS'), (162, 184, 'VALOR_CIDE'), (141, 159, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
VALOR PISS: R$ 5.29 | VALOR DO COFINS: R$ 10.84 | ALIQUOTA IR: 13.05% | VALOR IOF: R$ 28.08 | VALOR IR: R$ 12.08 | ALIQ IOF: 1.34% | DI 928305924 | DATA EMBARQUE: 2025-05-16,"[(94, 112, 'VALOR_IR'), (72, 91, 'VALOR_IOF'), (0, 19, 'VALOR_PIS'), (22, 47, 'VALOR_COFINS'), (50, 69, 'ALIQUOTA_IR'), (115, 130, 'ALIQUOTA_IOF')]"
ALIQ IOF: 4.37% | DUE 6937798338 | valor iof: R$ 31.15 | VALOR IR: R$ 150.29 | DI 860850532 | VALOR DO COFINS: R$ 15.49 | DATA EMBARQUE: 2025-05-31 | BASE IR: R$ 166.01 | ALIQUOTA IR: 11.62% | VALOR DA CIDE: R$ 5.47,"[(57, 76, 'VALOR_IR'), (35, 54, 'VALOR_IOF'), (94, 119, 'VALOR_COFINS'), (193, 215, 'VALOR_CIDE'), (171, 190, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF'), (150, 168, 'BASE_CALCULO_IR')]"
NAVIO: LARA TRADER | BASE IR: R$ 1365.48 | ALIQ IOF: 4.77% | VALOR DA CIDE: R$ 0.94 | aliquota ir: 21.83% | VALOR DO COFINS: R$ 11.49 | DATA EMBARQUE: 2025-05-13 | DI 805388150 | VALOR IR: R$ 237.43 | DUE 9010861973,"[(179, 198, 'VALOR_IR'), (108, 133, 'VALOR_COFINS'), (61, 83, 'VALOR_CIDE'), (86, 105, 'ALIQUOTA_IR'), (43, 58, 'ALIQUOTA_IOF'), (21, 40, 'BASE_CALCULO_IR')]"
VALOR IOF: R$ 42.01 | DATA EMBARQUE: 2025-05-22 | VALOR DO COFINS: R$ 7.97 | NAVIO: LAURA TRADER | ALIQUOTA IR: 20.67% | DUE 8055485506 | VALOR PISS: R$ 25.08 | ALIQ IOF: 2.72%,"[(0, 19, 'VALOR_IOF'), (138, 158, 'VALOR_PIS'), (50, 74, 'VALOR_COFINS'), (99, 118, 'ALIQUOTA_IR'), (161, 176, 'ALIQUOTA_IOF')]"
VALOR IOF: R$ 41.81 | VALOR IR: R$ 84.84 | BASE IR: R$ 1742.47 | ALIQ IOF: 0.99% | VALOR PISS: R$ 23.08 | VALOR DA CIDE: R$ 9.07 | DUE 6789074450 | DI 516885627,"[(22, 40, 'VALOR_IR'), (0, 19, 'VALOR_IOF'), (83, 103, 'VALOR_PIS'), (106, 128, 'VALOR_CIDE'), (65, 80, 'ALIQUOTA_IOF'), (43, 62, 'BASE_CALCULO_IR')]"
DI 943614225 | base ir: R$ 260.84 | ALIQUOTA IR: 19.78% | VALOR DO COFINS: R$ 2.37 | NAVIO: MARIA CLARA TRADER | DUE 6383055148 | ALIQ IOF: 1.06% | VALOR DA CIDE: R$ 0.05 | VALOR PISS: R$ 29.73 | DATA EMBARQUE: 2025-04-18 | VALOR IR: R$ 183.0 | VALOR IOF: R$ 34.12,"[(224, 242, 'VALOR_IR'), (245, 264, 'VALOR_IOF'), (173, 193, 'VALOR_PIS'), (58, 82, 'VALOR_COFINS'), (148, 170, 'VALOR_CIDE'), (36, 55, 'ALIQUOTA_IR'), (130, 145, 'ALIQUOTA_IOF'), (15, 33, 'BASE_CALCULO_IR')]"
ALIQ IOF: 2.8% | VALOR DO COFINS: R$ 4.53 | DUE 6011905773 | ALIQUOTA IR: 10.72% | DATA EMBARQUE: 2025-04-07 | VALOR IOF: R$ 39.52 | VALOR PISS: R$ 12.34 | BASE IR: R$ 1278.9 | DI 489659553,"[(111, 130, 'VALOR_IOF'), (133, 153, 'VALOR_PIS'), (17, 41, 'VALOR_COFINS'), (61, 80, 'ALIQUOTA_IR'), (0, 14, 'ALIQUOTA_IOF'), (156, 174, 'BASE_CALCULO_IR')]"
VALOR DO COFINS: R$ 15.54 | VALOR PISS: R$ 1.6 | VALOR DA CIDE: R$ 9.01 | VALOR IOF: R$ 33.05 | DI 556212789 | ALIQUOTA IR: 10.01% | ALIQ IOF: 3.72% | DUE 1632470233 | VALOR IR: R$ 100.54 | BASE IR: R$ 508.98,"[(168, 187, 'VALOR_IR'), (74, 93, 'VALOR_IOF'), (28, 46, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (49, 71, 'VALOR_CIDE'), (111, 130, 'ALIQUOTA_IR'), (133, 148, 'ALIQUOTA_IOF'), (190, 208, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 5.29 | NAVIO: DAVI TRADER | DUE 9133272906 | ALIQ IOF: 0.45% | VALOR IR: R$ 10.79 | VALOR IOF: R$ 39.87 | DI 475877402 | BASE IR: R$ 678.45 | VALOR DO COFINS: R$ 22.64,"[(81, 99, 'VALOR_IR'), (102, 121, 'VALOR_IOF'), (160, 185, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (63, 78, 'ALIQUOTA_IOF'), (139, 157, 'BASE_CALCULO_IR')]"
NAVIO: LUIZ HENRIQUE TRADER | VALOR IOF: R$ 18.31 | DUE 8978055313 | VALOR IR: R$ 190.2 | ALIQ IOF: 3.45% | BASE IR: R$ 1905.83 | VALOR PISS: R$ 3.23 | DATA EMBARQUE: 2025-06-01,"[(69, 87, 'VALOR_IR'), (30, 49, 'VALOR_IOF'), (130, 149, 'VALOR_PIS'), (90, 105, 'ALIQUOTA_IOF'), (108, 127, 'BASE_CALCULO_IR')]"
NAVIO: ALÍCIA TRADER | VALOR IR: R$ 297.73 | DATA EMBARQUE: 2025-05-13 | VALOR PISS: R$ 28.55 | ALIQ IOF: 0.47% | VALOR DO COFINS: R$ 14.07 | DI 865168727 | DUE 6399374110 | ALIQUOTA IR: 18.87% | VALOR DA CIDE: R$ 6.82 | VALOR IOF: R$ 5.88,"[(23, 42, 'VALOR_IR'), (221, 239, 'VALOR_IOF'), (73, 93, 'VALOR_PIS'), (114, 139, 'VALOR_COFINS'), (196, 218, 'VALOR_CIDE'), (174, 193, 'ALIQUOTA_IR'), (96, 111, 'ALIQUOTA_IOF')]"
VALOR DO COFINS: R$ 31.79 | DATA EMBARQUE: 2025-04-12 | VALOR PISS: R$ 26.17 | ALIQUOTA IR: 16.22% | DI 352224660 | BASE IR: R$ 349.16 | VALOR IR: R$ 351.84 | VALOR IOF: R$ 13.26 | DUE 1947792553,"[(137, 156, 'VALOR_IR'), (159, 178, 'VALOR_IOF'), (56, 76, 'VALOR_PIS'), (0, 25, 'VALOR_COFINS'), (79, 98, 'ALIQUOTA_IR'), (116, 134, 'BASE_CALCULO_IR')]"
ALIQ IOF: 5.02% | DI 351169487 | valor iof: R$ 30.91 | VALOR IR: R$ 258.38 | ALIQUOTA IR: 26.3% | VALOR PISS: R$ 6.52 | NAVIO: ERICK TRADER | VALOR DA CIDE: R$ 5.56,"[(55, 74, 'VALOR_IR'), (33, 52, 'VALOR_IOF'), (98, 117, 'VALOR_PIS'), (142, 164, 'VALOR_CIDE'), (77, 95, 'ALIQUOTA_IR'), (0, 15, 'ALIQUOTA_IOF')]"
DUE 1088745518 | VALOR PISS: R$ 29.84 | VALOR IOF: R$ 9.26 | VALOR IR: R$ 241.16 | DATA EMBARQUE: 2025-05-14 | VALOR DA CIDE: R$ 9.87 | DI 270240307 | base ir: R$ 277.44 | VALOR DO COFINS: R$ 6.15,"[(61, 80, 'VALOR_IR'), (40, 58, 'VALOR_IOF'), (17, 37, 'VALOR_PIS'), (172, 196, 'VALOR_COFINS'), (111, 133, 'VALOR_CIDE'), (151, 169, 'BASE_CALCULO_IR')]"
DI 390919893 | VALOR IR: R$ 289.24 | DUE 6164009847 | VALOR DO COFINS: R$ 33.39 | ALIQ IOF: 5.36% | aliquota ir: 10.15% | DATA EMBARQUE: 2025-05-27 | BASE IR: R$ 604.44,"[(15, 34, 'VALOR_IR'), (54, 79, 'VALOR_COFINS'), (100, 119, 'ALIQUOTA_IR'), (82, 97, 'ALIQUOTA_IOF'), (150, 168, 'BASE_CALCULO_IR')]"
VALOR DA CIDE: R$ 0.28 | ALIQ IOF: 2.74% | DATA EMBARQUE: 2025-05-12 | DI 102279932 | NAVIO: LORENA TRADER | VALOR DO COFINS: R$ 14.97 | DUE 6584031101 | VALOR IOF: R$ 14.79 | VALOR IR: R$ 74.18 | BASE IR: R$ 1382.62,"[(176, 194, 'VALOR_IR'), (154, 173, 'VALOR_IOF'), (109, 134, 'VALOR_COFINS'), (0, 22, 'VALOR_CIDE'), (25, 40, 'ALIQUOTA_IOF'), (197, 216, 'BASE_CALCULO_IR')]"
VALOR PISS: R$ 17.31 | VALOR DO COFINS: R$ 28.08 | ALIQ IOF: 0.48% | VALOR IOF: R$ 30.25 | aliquota ir: 11.07% | VALOR IR: R$ 56.72 | DI 211173986 | NAVIO: RENAN TRADER,"[(113, 131, 'VALOR_IR'), (69, 88, 'VALOR_IOF'), (0, 20, 'VALOR_PIS'), (23, 48, 'VALOR_COFINS'), (91, 110, 'ALIQUOTA_IR'), (51, 66, 'ALIQUOTA_IOF')]"
